COMUNA;TELEFONO;VIVIENDA;PARED;PISO;ENERGIA;ALCANTA;GAS;BASURA;ACUEDUC;ESTRATO;ELIMBASURA;THOGAR;TENEVIV;USOSANI;USANITAR;DUCHA;AGUA;LLEGA;SUMINIS;PREPARAN;COCINA;COCINAN;ALUMBRA;USOTELE;NEVERA;LAVADORA;TVCOLOR;TVCABLE;CALENTA;HORNO;AIRE;COMPUTADOR;MOTO;AUTO1;SEXO;FECHANTO;PARENTES;ESTCIVIL;CONYUVIVE;DISCAPA;CARNET;EMBARAZA;ASISTE;TIPOESTA;GRADO;NIVEL;INGRESOS;PERCIBE;PUNTAJE
1;1;2;1;3;1;1;2;1;1;1;1;1;1;2;1;1;1;1;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;28/01/1976;1;5;0;0;0;1;2;0;3;1;0;1;6.3
1;1;2;1;3;1;1;2;1;1;1;1;1;1;2;1;1;1;1;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;13/06/1994;3;5;0;0;0;2;2;0;3;1;0;2;6.3
1;1;2;1;3;1;1;2;1;1;1;1;1;1;2;1;1;1;1;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;1;8/10/1997;3;5;0;0;0;2;2;0;1;1;0;2;6.3
1;1;2;1;3;1;1;2;1;1;1;1;1;1;2;1;1;1;1;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;1;31/07/2001;3;5;0;0;0;2;2;0;2;1;0;2;6.3
1;1;2;1;3;1;1;2;1;1;1;1;1;1;2;1;1;1;1;1;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;28/01/1998;15;5;0;0;0;2;1;4;5;1;0;2;6.3
1;2;1;1;3;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;0;2;2;1;2;2;2;2;2;2;2;2;16/12/2001;3;5;0;0;0;2;1;4;0;0;0;2;44.87
1;1;1;1;3;1;2;2;1;1;1;1;1;3;1;1;1;1;1;1;2;1;3;1;1;1;1;1;1;2;2;2;1;2;2;1;20/09/1976;1;1;2;0;4;2;2;0;5;1;0;2;7.14
1;1;1;1;3;1;2;2;1;1;1;1;1;3;1;1;1;1;1;1;2;1;3;1;1;1;1;1;1;2;2;2;1;2;2;2;10/05/1977;2;1;1;0;3;1;2;0;2;2;616000;1;7.14
1;1;1;1;3;1;2;2;1;1;1;1;1;3;1;1;1;1;1;1;2;1;3;1;1;1;1;1;1;2;2;2;1;2;2;2;21/10/1995;3;1;5;0;3;1;2;0;6;2;0;2;7.14
1;1;1;1;3;1;2;2;1;1;1;1;1;3;1;1;1;1;1;1;2;1;3;1;1;1;1;1;1;2;2;2;1;2;2;2;1/04/2006;3;5;0;0;3;2;1;4;2;1;0;2;7.14
1;1;1;1;3;1;2;2;1;1;1;1;1;3;1;1;1;1;1;1;2;1;3;1;1;1;1;1;1;2;2;2;1;2;2;1;20/09/1990;7;1;3;0;3;2;2;0;6;2;616000;1;7.14
1;1;1;1;3;1;2;2;1;1;1;1;1;3;1;1;1;1;1;1;2;1;3;1;1;1;1;1;1;2;2;2;1;2;2;2;25/01/2010;4;5;0;0;3;2;1;1;0;0;0;2;7.14
1;1;1;1;3;1;2;2;1;1;1;1;1;3;1;1;1;1;1;1;2;1;3;1;1;1;1;1;1;2;2;2;1;2;2;1;31/07/2013;4;5;0;0;3;2;2;0;0;0;0;2;7.14
1;1;1;1;3;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;2;1;1;2;2;2;2;2;2;1;1/02/1956;1;1;2;0;4;2;2;0;3;1;0;1;29.66
1;1;1;1;3;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;2;1;1;2;2;2;2;2;2;2;10/09/1956;2;1;1;0;4;1;2;0;4;1;0;2;29.66
1;1;1;1;3;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;2;1;1;2;2;2;2;2;2;1;3/06/1986;3;5;0;0;4;2;2;0;6;2;0;2;29.66
1;1;1;1;3;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;2;1;1;2;2;2;2;2;2;2;5/08/1987;3;5;0;0;4;1;2;0;1;2;0;2;29.66
1;1;1;1;3;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;2;1;1;2;2;2;2;2;2;1;31/08/2009;4;5;0;0;4;2;2;0;0;0;0;2;29.66
1;1;1;1;3;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;2;1;1;2;2;2;2;2;2;2;11/06/2006;4;5;0;0;0;2;2;0;0;0;0;2;29.66
1;2;1;1;3;1;2;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;0;2;2;1;1;2;2;2;2;2;2;1;27/07/1960;1;3;0;0;4;2;2;0;1;1;100000;1;31.15
1;1;1;1;3;1;2;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;1;13/10/1951;1;2;2;0;0;2;2;0;0;0;0;2;30.45
1;1;1;1;3;1;2;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;2;1/01/1960;2;2;1;0;4;1;2;0;0;0;0;2;30.45
1;1;1;1;3;1;2;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;1;23/01/1980;3;5;0;0;0;2;2;0;4;1;0;2;30.45
1;1;1;1;3;1;2;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;1;30/03/1998;4;5;0;0;0;2;1;4;3;1;0;2;30.45
1;1;1;1;3;1;2;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;2;2/09/1984;3;1;9;0;0;1;2;0;6;2;300000;1;30.45
1;1;1;1;3;1;2;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;2;23/11/2006;4;5;0;0;4;2;1;2;0;0;0;2;30.45
1;1;1;1;3;1;2;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;1;25/09/1989;3;5;0;0;0;2;2;0;5;1;0;2;30.45
1;1;1;1;3;1;2;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;1;28/03/2012;4;5;0;0;0;2;2;0;0;0;0;2;30.45
1;1;1;1;3;1;2;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;1;23/12/1981;7;1;5;0;0;2;2;0;5;2;90000;1;30.45
1;2;2;5;4;1;2;2;1;2;1;1;1;3;2;2;2;9;0;0;0;0;0;1;0;1;2;2;2;2;2;2;2;2;2;1;25/03/1945;1;4;0;0;4;2;2;0;0;0;450000;1;8.01
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;2;1;2;1;19/01/1971;1;2;2;0;3;2;2;0;3;2;497000;1;43.05
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;2;1;2;2;23/05/1970;2;2;1;0;3;1;2;0;6;2;0;2;43.05
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;2;1;2;1;27/01/1993;3;5;0;0;3;2;1;4;4;2;0;2;43.05
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;2;1;2;2;20/05/1998;3;5;0;0;3;2;1;4;4;1;0;2;43.05
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;2;1;2;1;2/08/2004;3;5;0;0;3;2;1;2;0;0;0;2;43.05
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;2;30/07/1942;1;3;0;0;0;1;2;0;2;1;0;1;29.88
1;1;1;1;3;1;2;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;1;1/07/1979;1;2;2;0;3;2;2;0;5;1;0;1;28.85
1;1;1;1;3;1;2;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;2;8/11/1979;2;2;1;0;3;1;2;0;6;2;497000;1;28.85
1;1;1;1;3;1;2;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;2;7/10/2003;3;5;0;0;3;2;1;2;0;0;0;2;28.85
1;1;1;1;3;1;2;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;1;25/04/2009;3;5;0;0;3;2;2;0;0;0;0;2;28.85
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;2;2;2;2;2;2;2;1;24/01/1970;1;1;2;0;3;2;2;0;5;1;400000;1;41.89
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;2;2;2;2;2;2;2;2;14/03/1975;2;1;1;0;3;1;2;0;6;2;200000;1;41.89
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;2;2;2;2;2;2;2;1;5/05/1993;3;5;0;0;3;2;1;4;4;2;0;2;41.89
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;2;2;2;2;2;2;2;1;23/09/1996;3;5;0;0;3;2;1;4;3;1;0;2;41.89
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;2;2;2;2;2;2;2;1;21/04/2004;3;5;0;0;3;2;1;4;0;0;0;2;41.89
1;1;1;1;2;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;13/03/1937;1;3;0;0;4;1;2;0;2;1;0;2;43.68
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;2;2;1;10/08/1939;1;2;2;0;1;2;2;0;5;1;480000;1;50.08
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;2;2;2;19/06/1954;2;2;1;0;1;1;2;0;3;1;0;2;50.08
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;2;2;2;26/09/1976;3;5;0;0;4;2;2;0;6;2;40000;1;50.08
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;2;2;2;30/08/1987;3;5;0;0;4;2;2;0;6;2;0;2;50.08
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;2;2;2;11/04/1947;15;4;0;0;4;2;2;0;0;0;0;2;50.08
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;2;2;2;20/03/2016;4;5;0;0;3;2;2;0;0;0;0;2;50.08
1;1;1;1;3;1;1;2;1;1;1;1;1;4;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;1;3/02/1983;1;1;2;0;3;2;2;0;6;2;496000;1;50.44
1;1;1;1;3;1;1;2;1;1;1;1;1;4;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;2;16/06/1982;2;1;1;0;3;1;2;0;6;2;496000;1;50.44
1;1;1;1;3;1;1;2;1;1;1;1;1;4;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;1;15/08/2003;3;5;0;0;3;2;1;2;0;0;0;2;50.44
1;1;1;1;3;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;2;2;2;1;3/07/1979;1;1;0;0;3;2;2;0;2;2;496000;1;60.05
1;1;1;1;2;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;1;2;2;1;27/04/1970;1;2;2;0;3;2;2;0;6;2;0;1;44.36
1;1;1;1;2;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;1;2;2;2;21/09/1974;2;2;1;0;3;1;2;0;1;2;400000;1;44.36
1;1;1;1;2;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;1;2;2;2;9/12/1995;3;1;5;0;4;2;2;0;6;2;0;2;44.36
1;1;1;1;2;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;1;2;2;2;30/07/1997;3;5;0;0;3;2;1;4;3;2;0;2;44.36
1;1;1;1;2;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;1;2;2;1;19/01/1991;7;1;3;0;0;2;1;4;6;2;0;2;44.36
1;1;1;1;2;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;2;2;2;1;2;2;1;30/04/2014;4;5;0;0;0;2;2;0;0;0;0;2;44.36
1;1;1;1;2;1;1;2;1;1;2;1;1;2;1;1;1;1;1;1;1;1;3;1;1;1;1;1;2;2;2;2;2;2;2;1;11/01/1985;1;5;0;0;0;2;2;0;6;2;469900;1;59.66
1;1;1;1;3;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;2;2;1;3/03/1977;1;2;2;0;4;2;2;0;1;2;500000;1;47.48
1;1;1;1;3;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;2;2;2;24/11/1981;2;2;1;0;4;2;2;0;4;2;0;2;47.48
1;1;1;1;3;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;2;2;2;5/02/1955;5;2;6;0;4;1;2;0;0;0;0;2;47.48
1;1;1;1;3;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;2;2;2;11/12/1999;3;5;0;0;4;2;1;4;3;2;0;2;47.48
1;1;1;1;3;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;2;2;1;4/06/2010;3;5;0;0;0;2;2;0;0;0;0;2;47.48
1;1;1;1;3;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;2;2;2;2;2;2;1;16/12/1952;5;2;3;0;0;2;2;0;2;1;0;2;47.48
1;2;1;1;2;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;3;1;0;2;2;1;1;2;2;2;2;2;2;1;19/11/1981;1;1;2;0;0;2;2;0;6;2;0;1;9.93
1;2;1;1;2;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;3;1;0;2;2;1;1;2;2;2;2;2;2;2;6/06/2009;3;5;0;0;0;2;2;0;0;0;0;2;9.93
1;2;1;1;2;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;3;1;0;2;2;1;1;2;2;2;2;2;2;2;13/06/2008;3;5;0;0;0;2;2;0;0;0;0;2;9.93
1;1;1;1;3;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;1;1;2;2;2;2;2;2;2;1;9/07/1980;1;1;2;0;4;2;2;0;2;1;150000;1;23.51
1;1;1;1;3;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;1;1;2;2;2;2;2;2;2;1;20/10/2005;3;5;0;0;4;2;1;2;0;0;0;2;23.51
1;1;1;1;3;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;1;1;2;2;2;2;2;2;2;1;25/03/2007;3;5;0;0;4;2;1;2;0;0;0;2;23.51
1;1;1;1;3;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;1;1;2;2;2;2;2;2;2;2;27/11/1990;15;5;0;0;0;2;2;0;2;2;0;2;23.51
1;1;1;1;3;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;1;1;2;2;2;2;2;2;2;1;6/07/2012;3;5;0;0;0;2;2;0;0;0;0;2;23.51
1;1;2;1;2;1;1;2;1;1;2;1;1;1;2;1;1;1;1;1;1;2;3;1;2;1;2;1;1;2;2;2;2;2;2;2;3/09/1956;1;4;0;0;4;1;2;0;5;1;60000;1;11.19
1;1;2;1;2;1;1;2;1;1;2;1;1;1;2;1;1;1;1;1;1;2;3;1;2;1;2;1;1;2;2;2;2;2;2;2;27/02/1994;3;5;0;0;4;2;1;4;1;2;0;2;11.19
1;1;2;1;2;1;1;2;1;1;2;1;1;1;2;1;1;1;1;1;1;2;3;1;2;1;2;1;1;2;2;2;2;2;2;1;14/12/2003;3;5;0;0;4;2;1;2;0;0;0;2;11.19
1;1;2;1;2;1;1;2;1;1;2;1;1;1;2;1;1;1;1;1;1;2;3;1;2;1;2;1;1;2;2;2;2;2;2;1;16/01/2013;4;5;0;0;0;2;2;0;0;0;0;2;11.19
1;1;2;1;2;1;1;2;1;1;2;1;1;1;2;1;1;1;1;1;1;2;3;1;2;1;2;1;1;2;2;2;2;2;2;2;13/07/2017;4;5;0;0;0;2;2;0;0;0;0;2;11.19
1;1;1;5;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;2;2;1;2;2;2;2;2;2;2;2;5/01/1952;1;3;0;0;4;1;2;0;0;0;0;2;27.18
1;1;1;5;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;2;2;1;2;2;2;2;2;2;2;1;24/03/1984;3;5;0;0;4;2;2;0;4;1;30000;1;27.18
1;2;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;0;1;2;2;2;2;2;2;2;2;2;2;7/10/1970;1;3;0;0;4;1;2;0;3;2;100000;1;34.34
1;2;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;0;1;2;2;2;2;2;2;2;2;2;1;24/01/1988;3;5;0;0;4;2;2;0;4;1;0;2;34.34
1;2;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;0;1;2;2;2;2;2;2;2;2;2;2;7/12/1976;11;5;0;0;4;1;2;0;3;1;50000;1;34.34
1;2;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;0;1;2;2;2;2;2;2;2;2;2;1;27/05/1999;14;5;0;0;4;2;1;4;2;1;0;2;34.34
1;2;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;0;1;2;2;2;2;2;2;2;2;2;1;21/09/1993;15;5;0;0;4;2;1;4;2;1;0;2;34.34
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;2;2;1;2;2;2;2;2;20/10/1959;1;3;0;0;4;1;2;0;0;0;0;2;40.99
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;2;2;1;2;2;2;2;1;1/11/1987;3;5;0;0;0;2;2;0;2;1;0;2;40.99
1;1;1;1;3;1;1;2;1;1;2;1;2;4;2;1;1;1;1;1;1;2;1;1;2;1;2;1;1;2;2;2;2;2;2;2;10/10/1966;1;4;0;0;3;1;2;0;2;2;0;1;43.56
1;1;1;1;3;1;1;2;1;1;2;1;2;4;2;1;1;1;1;1;1;2;1;1;2;1;2;1;1;2;2;2;2;2;2;1;17/02/1990;3;5;0;0;3;2;1;4;6;2;0;2;43.56
1;1;1;1;3;1;1;2;1;1;2;1;2;4;2;1;1;1;1;1;1;2;1;1;2;2;2;1;1;1;2;2;2;2;2;2;24/04/1969;1;5;0;0;4;1;2;0;5;1;300000;1;33.24
1;1;1;1;3;1;1;2;1;1;2;1;2;4;2;1;1;1;1;1;1;2;1;1;2;2;2;1;1;1;2;2;2;2;2;1;20/05/1998;3;5;0;0;3;2;1;4;5;1;0;2;33.24
1;2;1;1;3;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;0;1;2;1;1;2;2;2;2;2;2;1;6/08/1967;1;2;0;0;4;2;2;0;2;1;497000;1;16.11
1;2;1;1;3;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;0;1;2;1;1;2;2;2;2;2;2;1;9/07/1990;3;5;0;0;4;2;2;0;5;1;0;2;16.11
1;2;1;1;3;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;0;1;2;1;1;2;2;2;2;2;2;2;1/11/1992;3;5;0;0;4;1;2;0;3;2;0;2;16.11
1;2;1;1;3;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;0;1;2;1;1;2;2;2;2;2;2;1;8/10/1960;13;5;0;0;4;2;2;0;1;1;497000;1;16.11
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;1;2;2;2;2;2;2;1;4/10/1949;1;1;2;0;4;2;2;0;5;1;0;1;17.93
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;1;2;2;2;2;2;2;2;4/07/1973;2;1;1;0;4;1;2;0;0;0;0;2;17.93
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;1;2;2;2;2;2;2;1;5/03/1997;3;5;0;0;4;2;2;0;3;1;0;2;17.93
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;1;2;2;2;2;2;2;2;19/06/2004;3;5;0;0;4;2;1;1;0;0;0;2;17.93
1;1;1;1;3;1;1;2;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;1;2;2;2;2;2;2;1;20/05/2006;3;5;0;0;4;2;1;1;0;0;0;2;17.93
1;1;1;1;3;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;2;1;1;2;2;2;2;2;2;2;5/08/1984;1;5;0;0;3;1;2;0;4;2;515000;1;34.67
1;1;1;1;3;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;2;1;1;2;2;2;2;2;2;1;27/10/2000;3;5;0;0;3;2;1;4;2;1;0;2;34.67
1;1;1;1;3;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;2;1;1;2;2;2;2;2;2;2;3/08/2006;3;5;0;0;3;2;1;2;0;0;0;2;34.67
1;1;1;1;3;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;2;1;1;2;2;2;2;2;2;1;5/08/1987;6;5;0;0;4;2;2;0;5;1;0;2;34.67
1;1;1;1;3;1;2;2;1;1;1;1;2;3;1;1;1;1;1;1;1;1;3;1;1;2;2;1;2;2;2;2;2;2;2;2;2/04/1981;1;4;0;0;4;1;2;0;0;0;0;1;27.32
1;1;1;1;3;1;2;2;1;1;1;1;2;1;1;1;1;1;1;1;1;1;3;1;0;2;2;1;2;2;2;2;2;2;2;2;25/05/2007;3;5;0;0;3;2;2;0;0;0;0;2;29.69
1;1;1;5;3;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;2;3/11/1976;1;5;0;0;4;1;2;0;5;1;150000;1;21.67
1;1;1;5;3;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;1;8/10/1994;3;5;0;0;4;2;1;4;5;1;0;2;21.67
1;1;1;5;3;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;1;25/09/1998;3;5;0;0;4;2;1;4;4;1;0;2;21.67
1;1;1;5;3;1;1;2;1;1;2;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;2;1/06/2002;3;5;0;0;4;2;1;4;0;0;0;2;21.67
1;1;1;1;2;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;1;1/11/1972;1;1;2;0;0;2;2;0;5;1;0;1;39.46
1;1;1;1;2;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;2;14/11/1983;2;1;1;0;3;1;1;4;1;2;0;1;39.46
1;1;1;1;2;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;1;24/03/2008;3;5;0;0;3;2;1;2;0;0;0;2;39.46
1;1;1;1;2;1;1;2;1;1;2;1;1;1;1;1;1;1;1;1;1;1;3;1;1;1;2;1;2;2;2;2;2;2;2;1;30/07/1999;3;5;0;0;3;2;1;4;4;1;0;2;39.46
1;1;1;1;3;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;1;1;2;2;2;2;2;2;2;4/02/1944;1;1;0;0;4;1;2;0;2;1;150000;1;31.49
1;1;1;1;3;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;1;1;2;2;2;2;2;2;2;25/10/1941;6;5;0;0;4;1;2;0;2;1;150000;1;31.49
1;1;1;1;3;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;1;1;2;2;2;2;2;2;2;30/08/1983;14;5;0;0;0;2;2;0;5;1;150000;1;31.49
1;1;1;1;3;1;1;1;1;1;2;1;1;3;1;1;1;1;1;1;1;1;2;1;1;1;2;1;1;1;2;2;2;2;2;2;20/02/1965;1;3;0;0;3;1;2;0;2;1;300000;1;34.66
1;1;1;1;3;1;1;1;1;1;2;1;1;3;1;1;1;1;1;1;1;1;2;1;1;1;2;1;1;1;2;2;2;2;2;2;4/10/1993;3;5;0;0;3;2;1;4;3;2;0;2;34.66
1;1;1;1;3;1;1;1;1;1;2;1;1;3;1;1;1;1;1;1;1;1;2;1;1;1;2;1;1;1;2;2;2;2;2;2;7/03/1999;3;5;0;0;3;2;1;4;4;1;0;2;34.66
1;1;1;1;3;1;1;1;1;1;2;1;1;3;1;1;1;1;1;1;1;1;2;1;1;1;2;1;1;1;2;2;2;2;2;1;2/11/1953;10;5;0;0;4;2;2;0;3;1;0;2;34.66
1;1;2;1;2;1;1;2;1;1;2;1;1;3;2;1;1;1;1;1;1;2;1;1;2;1;2;1;2;2;2;2;2;2;2;1;15/10/1944;1;4;0;0;4;2;2;0;6;2;180000;1;25.99
1;1;2;1;2;1;1;2;1;1;2;1;1;3;2;1;1;1;1;1;1;2;1;1;2;1;2;1;2;2;2;2;2;2;2;1;6/01/1971;3;5;0;0;4;2;2;0;6;2;0;2;25.99
